fulltext_url,title,work_url,work_type,contributor,publisher,date,type,format,extent,language,subject,spatial,is_part_of,identifier,rights,fulltext_url_text,catalogue_url
https://nla.gov.au/nla.obj-651792931,Report of the Secretary for the year ... / Department of Industrial and Reformatory Schools.,https://trove.nla.gov.au/work/18560831,"Government publication | Periodical | Periodical/Journal, magazine, other",Victoria. Department of Industrial and Reformatory Schools,"Melbourne, Vic. : Govt. Printer,",1882,text,volume,volumes ; 35 cm.,,Abandoned children -- Australia -- Victoria -- Periodicals. | Abandoned children -- Victoria -- Periodicals. | Abused children -- Australia -- Victoria -- Periodicals. | Abused children -- Victoria -- Periodicals. | Juvenile corrections -- Australia -- Victoria -- Periodicals. | Juvenile corrections -- Victoria -- Periodicals. | Victoria. Department of Industrial and Reformatory Schools -- Periodicals.,u-at-vi,,AuCNLKIN: 000005863674 | OCoLC: 220551192,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-53849807,Report of the Board.,https://trove.nla.gov.au/work/18561104,"Government publication | Periodical | Periodical/Journal, magazine, other",New South Wales. Aborigines Protection Board | New South Wales. Parliament | New South Wales. Parliament. Parliamentary papers.,"Sydney, N.S.W. : Govt. Printer,",1883,text,volume,volumes ; 35 cm.,,"Aboriginal Australians -- Australia -- New South Wales -- Periodicals. | Aboriginal Australians -- New South Wales -- Periodicals. | Aborigines, Australian -- New South Wales -- Periodicals. | New South Wales. Aborigines Protection Board -- Periodicals.",u-at-ne,,AuCNLKIN: 000005863762 | OCoLC: 220551513,,National Library of Australia digitised item. Nf 572.9944 NEW copy,
https://nla.gov.au/nla.obj-48330386,Amtsblatt fur das Schutzgebiet Deutsch-Neuguinea.,https://trove.nla.gov.au/work/18568817,"Government publication | Periodical | Periodical/Journal, magazine, other",,"Rabaul : Kaiserlichen Gouvernement in Rabaul,",1909,,volume,v. ; 29 cm.,,Germany -- Colonies -- Administration -- Sources. | New Guinea (Territory) -- History -- Sources. | Papua New Guinea -- History -- Sources.,a-pp---,,AuCNLKIN: 000003602025 | OCoLC: 15620469,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-1871977676,The trident : an Australian review.,https://trove.nla.gov.au/work/18577415,"Periodical | Periodical/Journal, magazine, other","Strong, Archibald, Sir, 1876-1930.","Melbourne : Thomas Lothian,",1909,,volume,2 v. ; 25 cm.,,,,,AuCNLKIN: 000005876521 | OCoLC: 920358595,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-53997640,Ordinances / The Northern Territory of Australia.,https://trove.nla.gov.au/work/18588210,"Government publication | Periodical | Periodical/Journal, magazine, other",Northern Territory | Northern Territory. Legislative Assembly,"[Canberra : Commonwealth Government Printer],",1911,,volume,v. ; 25 cm.,,Statutes -- Northern Territory -- Periodicals.,u-at-no,,AuCNLKIN: 000005881126 | OCoLC: 173350514,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-425458625,Report / Maloga Aboriginal Mission School.,https://trove.nla.gov.au/work/18600161,"Periodical | Periodical/Journal, magazine, other",Maloga Aboriginal Mission School,"Echuca, Riverine Herald. | Echuca, Vic. : Riverine Herald.",1876,,volume,6 v. ; 20-21 cm.,,Maloga Aboriginal Mission School -- Periodicals. | Missions -- Australia -- Periodicals.,,,AuCNLKIN: 000005889660 | AuCNLKIN: 000072385482 | OCoLC: 220409855,,"National Library of Australia digitised item. JAFp BIBLIO F12348 copy (issues 3, 4, 5 and 6)",
https://nla.gov.au/nla.obj-2863516417,Report / Maloga Aboriginal Mission.,https://trove.nla.gov.au/work/18600171,"Periodical | Periodical/Journal, magazine, other",Maloga Aboriginal Mission.,"Murray River, N.S.W. : The Mission,",1889,,volume,v. ; 31 x 22 cm.,,Maloga Aboriginal Mission -- Periodicals. | Missions -- Australia -- Periodicals.,,,AuCNLKIN: 000005889661 | OCoLC: 220409868,,National Library of Australia digitised item. Nq 377.6099454 MAL copy,
https://nla.gov.au/nla.obj-424100246,Report / Maloga Aboriginal Mission Station.,https://trove.nla.gov.au/work/18600184,"Periodical | Periodical/Journal, magazine, other",Maloga Aboriginal Mission Station.,"Echuca, Vic. : Riverine Herald,",1882,,volume,7 v. ; 21 cm.,,Maloga Aboriginal Mission Station -- Periodicals. | Missions -- Australia -- Periodicals.,,,AuCNLKIN: 000005889663 | OCoLC: 220409885,,National Library of Australia digitised item. JAFp BIBLIO F12348 copy,
https://nla.gov.au/nla.obj-2955851902,Monthly survey of employment statistics / Commonwealth Bureau of Census and Statistics.,https://trove.nla.gov.au/work/18606115,"Government publication | Periodical | Periodical/Journal, magazine, other",Commonwealth Bureau of Census and Statistics (Australia),"[Canberra] : Commonwealth Bureau of Census and Statistics,",1941,,volume,4 v. ; 30 cm.,,Labor supply -- Australia -- Statistics -- Periodicals. | Occupations -- Australia -- Statistics -- Periodicals.,u-at---,,AuCNLKIN: 000005891514 | OCoLC: 220417390,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-2955861625,Monthly bulletin of employment statistics : wage and salary earners in employment / Commonwealth Bureau of Census and Statistics.,https://trove.nla.gov.au/work/18606165,"Government publication | Periodical | Periodical/Journal, magazine, other",Commonwealth Bureau of Census and Statistics (Australia),"[Canberra] : Commonwealth Bureau of Census and Statistics,",1942,,volume,242 v. ; 30 cm.,,Australia. | Labor supply -- Australia -- Statistics -- Periodicals. | Labor supply. | Occupations -- Australia -- Statistics -- Periodicals. | Occupations.,u-at---,,AuCNLKIN: 000005891528 | OCoLC: 18370492,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-3050339799,Australian monthly magazine.,https://trove.nla.gov.au/work/18630825,"Periodical | Periodical/Journal, magazine, other",,"Melbourne, Vic. : W.H. Williams,",1865,text,volume,volume ; 22cm.,,Australian literature -- 19th century -- Periodicals. | Melbourne (Vic.) -- Periodicals.,u-at---,,AuCNLKIN: 000004460889 | OCoLC: 28165067,,National Library of Australia digitised item. N 059.45 AUS copy,
https://nla.gov.au/nla.obj-2976144820,The Australian Lutheran almanac for the year . .,https://trove.nla.gov.au/work/18639060,"Periodical | Periodical/Journal, magazine, other",,"Adelaide, S. Aust. : Lutheran Publishing,",1919,text,volume,47 v. : ill. ; 22 cm.,,"Almanacs, Australian. | Australia. | Lutheran Church -- Australia -- Directories. | Lutheran Church -- Australia -- Periodicals. | Lutheran Church -- Periodicals. | Lutheran Church.",u-at---,,AuCNLKIN: 000005910885 | OCoLC: 6080320,,National Library of Australia digitised item. N 284.1 AUS copy,
https://nla.gov.au/nla.obj-2980467581,Auricht's almanac for church and home.,https://trove.nla.gov.au/work/18639065,"Microform | Periodical | Periodical/Journal, magazine, other",United Evangelical Lutheran Church in Australia,"Tanunda, S. Aust. : G. Auricht,",1925,,volume,1 v. : ill. ; 21 cm.,,"Almanacs, Australian. | Lutheran Church -- Australia -- Periodicals.",,,AuCNLKIN: 000005910887 | OCoLC: 220446952,,National Library of Australia digitised item. N 284.1 AUS copy,
https://nla.gov.au/nla.obj-2980473574,The Christian book almanac.,https://trove.nla.gov.au/work/18639074,"Periodical | Periodical/Journal, magazine, other",United Evangelical Lutheran Church in Australia,"Tanunda, S. Aust. : Auricht's Printing Office,",1926,,volume,18 v. : ill. ; 21 cm.,,"Almanacs, Australian. | United Evangelical Lutheran Church in Australia -- Directories.",,,AuCNLKIN: 000005910892 | OCoLC: 220446974,,National Library of Australia digitised item. N 284.1 AUS copy,
https://nla.gov.au/nla.obj-2869676970,Christlicher Volks-Kalender fur Australien.,https://trove.nla.gov.au/work/18639076,"Periodical | Periodical/Journal, magazine, other",,"Hochkirch, Vic. : Oscar Muller,",18uu,,volume,v. : ill. ; 21 cm.,,"Almanacs, Australian. | Almanacs, German -- Victoria.",,,AuCNLKIN: 000005910893 | OCoLC: 220446982,,National Library of Australia digitised item. N 284.1 AUS copy,
https://nla.gov.au/nla.obj-61348267,Minutes and votes and proceedings of the Parliament ... with papers presented to both Houses.,https://trove.nla.gov.au/work/18644372,"Government publication | Microform | Periodical | Periodical/Journal, magazine, other",Western Australia. Parliament,"Perth : Govt. Printer,",1891,,volume,v. ; 33 cm.,,Western Australia -- Politics and government -- Periodicals. | Western Australia. Parliament -- Periodicals.,u-at-we,,AuCNLKIN: 000004465574 | OCoLC: 5522672,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-3012023778,"Slater's Queensland almanac, directory and gazetteer for ...",https://trove.nla.gov.au/work/18644530,"Periodical | Periodical/Journal, magazine, other",,"Brisbane : Gordon and Gotch,",1878,,volume,27 volumes ; 22cm.,,"Almanacs, Australian -- Queensland. | Queensland -- Directories.",u-at-qn,,AuCNLKIN: 000004465657 | OCoLC: 220058539,,National Library of Australia digitised item. N 919.43 SLA copy,
https://nla.gov.au/nla.obj-488856769,The Athenian mercury : resolving weekly all the most nice and curious questions propos'd by the ingenious.,https://trove.nla.gov.au/work/18663632,"Periodical | Periodical/Journal, magazine, other","Athenian Society (London, England) | Dunton, John, 1659-1733. | Sault, Richard, -1702. | Wesley, Samuel, 1662-1735.","London : Printed for P. Smart,",1691,,volume,v. ; 32 cm.,,"Athenian Society (London, England) -- Periodicals. | Periodicals -- Miscellanea.",,,AuCNLKIN: 000005922875 | OCoLC: 220475125,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-1063086427,Diggers' digest.,https://trove.nla.gov.au/work/18667947,"Periodical | Periodical/Journal, magazine, other","Repatriation General Hospital (Greenslopes, Qld.) | Repatriation General Hospital (Greenslopes, Qld.),","Greenslopes, Qld. : Greenslopes Repat. Hosp.,",1947,text,volume,3 v. ; 25 cm. | volumes ; 25 cm.,,Australian | Veterans' hospitals -- Australia -- Periodicals. | Veterans' hospitals -- Queensland -- Brisbane -- Periodicals.,u-at--- | u-at-qn,,AuCNLKIN: 000005924286 | AuCNLKIN: 000056576254 | AuCNLKIN: 000057916559 | OCoLC: 220482166,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-3147263333,Programme / Canberra Grammar School Annual Speech Day.,https://trove.nla.gov.au/work/18671697,"Periodical | Periodical/Journal, magazine, other",Canberra Grammar School. Speech Day.,"[Red Hill, The School.",19uu,,volume,v ; 30 cm.,,,,,AuCNLKIN: 000004489749 | OCoLC: 220070728,,National Library of Australia digitised item. Nq 373.222099471 CAN copy,
https://nla.gov.au/nla.obj-765536757,"The Literary news : a review and magazine of fact and fiction; the arts, sciences and belles lettres.",https://trove.nla.gov.au/work/18674223 | https://trove.nla.gov.au/work/238002346,"Periodical | Periodical/Journal, magazine, other",,"Sydney, N.S.W. : James Tegg,",1837,text,online resource | volume,1 online resource. | 1 v.,,Australian literature -- Periodicals. | Australian periodicals -- New South Wales -- Sydney. | Sydney (N.S.W.) -- Periodicals.,u-at-- | u-at-ne,series: Digitised newspapers and more.,AuCNLKIN: 000004490581 | AuCNLKIN: 000066461760 | OCoLC: 1136137113 | OCoLC: 173404391,,"Issues available online Vol.1, no. 1 (Aug. 12, 1837)-v. 1, no. 26 (Feb. 3, 1838) | National Library of Australia digitised item",
https://nla.gov.au/nla.obj-3050325075,Yesterday & most of today.,https://trove.nla.gov.au/work/18679926,"Periodical | Periodical/Journal, magazine, other","Cummins, W. A. (William Alfred),","Glebe Point, N.S.W. : C. William.",1932,text,volume,volumes ; 19 cm.,,Australian literature -- 20th century -- Periodicals. | Australian literature -- Periodicals. | Australian periodicals. | Christianity -- New South Wales -- Periodicals. | Little magazines -- New South Wales.,,,AuCNLKIN: 000004494655 | OCoLC: 220075001,,National Library of Australia digitised item. N 059.4 YES copy,
https://nla.gov.au/nla.obj-324572522,The Woman's leader and the common cause.,https://trove.nla.gov.au/work/18683188 | https://trove.nla.gov.au/work/255541485,"Periodical | Periodical/Journal, magazine, other",,London : Common Cause Publishing Co.,19uu,,volume,v. ; 33 cm.,,,,,AuCNLKIN: 000005933689 | AuCNLKIN: 000075481889 | OCoLC: 793925180,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-636091247,The Australian magazine.,https://trove.nla.gov.au/work/18685300 | https://trove.nla.gov.au/work/238008662,"Periodical | Periodical/Journal, magazine, other",,"Sydney : Australian Magazine,",1899,still image | text,online resource | volume,1 online resource : illustrations. | 1 v. : ill. ; 26 cm.,,"Australia -- Social life and customs -- 1851-1901 -- Periodicals. | Australian periodicals -- New South Wales -- Sydney. | Australian poetry -- 19th century -- Periodicals. | Short stories, Australian -- 19th century -- Periodicals. | Sydney (N.S.W.) -- Periodicals.",u-at-ne,series: Digitised newspapers and more.,AuCNLKIN: 000005934526 | AuCNLKIN: 000066466751 | OCoLC: 1136145395 | OCoLC: 12067173,,"Issues available online Vol. 1, no. 1 (Mar. 1899)-v. 1, no. 6 (Sept. 1899) | National Library of Australia digitised item",
https://nla.gov.au/nla.obj-2164214954,The Native companion : an Australian monthly magazine of literature and life.,https://trove.nla.gov.au/work/18691097,"Periodical | Periodical/Journal, magazine, other",,"Melbourne, Vic. : T.C. Lothlan,",1907,still image | text,volume,1 Volume.,,Australia -- Social life and customs -- Periodicals. | Australian literature -- Periodicals.,,,AuCNLKIN: 000004498417 | OCoLC: 173345426,,National Library of Australia digitised item. JAF A 820.5 NAT copy,
https://nla.gov.au/nla.obj-753076802,The New South Wales Magazine.,https://trove.nla.gov.au/work/18691103 | https://trove.nla.gov.au/work/238053011,"Periodical | Periodical/Journal, magazine, other",,"Sydney : [s.n.],",1833,text,online resource | volume,1 online resource. | volume ; 25 cm.,,Australian periodicals -- New South Wales -- Sydney. | New South Wales -- Periodicals. | Sydney (N.S.W.) -- Periodicals.,u-at-ne,series: Digitised newspapers and more.,AuCNLKIN: 000004498420 | AuCNLKIN: 000066487411 | OCoLC: 1125675798 | OCoLC: 47657487,,"Issues available online Vol. 1, no. 1 (Aug. 1833) - v. 2, no. 8 (Mar. 1834) | National Library of Australia digitised item",
https://nla.gov.au/nla.obj-55375467,Aborigines. Report of the Protector.,https://trove.nla.gov.au/work/18699183,"Government publication | Periodical | Periodical/Journal, magazine, other",New South Wales. Protector of Aborigines.,"(Sydney : Govt. Printer],",1882,,volume,v. ; 33 cm.,,New South Wales. Protector of Aborigines -- Periodicals.,u-at-ne,,AuCNLKIN: 000003697710 | OCoLC: 215806190,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-69874934,Comment and cartoons.,https://trove.nla.gov.au/work/18701453,"Periodical | Periodical/Journal, magazine, other",,"Melbourne : Varley's,",1917,,volume,v.,,Australia -- Politics and government -- Periodicals. | Australia -- Social life and customs -- Periodicals. | Caricatures and cartoons -- Australia -- Periodicals.,u-at---,,AuCNLKIN: 000004507887 | OCoLC: 219761905,,National Library of Australia digitised item,
